Currency,Date,ClosingPrice,24hOpen,24hHigh,24hLow
XLM,10/15/2019,0.063971,0.0661716,0.066711,0.062306
XLM,10/16/2019,0.061735217,0.063919076,0.064387991,0.060538456
XLM,10/17/2019,0.064361711,0.06173535,0.065032068,0.061043192
XLM,10/18/2019,0.06348923,0.064361782,0.065105738,0.061818656
XLM,10/19/2019,0.062413091,0.063015149,0.063855773,0.062282008
XLM,10/20/2019,0.063148527,0.062410719,0.063916089,0.061783599
XLM,10/21/2019,0.06410423,0.063254277,0.064150941,0.062698756
XLM,10/22/2019,0.063348876,0.064102352,0.064857156,0.063241749
XLM,10/23/2019,0.058884795,0.063179666,0.06344184,0.057019129
XLM,10/24/2019,0.060564013,0.058884248,0.061625446,0.058567558
XLM,10/25/2019,0.064172288,0.060195542,0.066175995,0.059492574
XLM,10/26/2019,0.062407969,0.06417324,0.067680753,0.061682975
XLM,10/27/2019,0.06493947,0.062788734,0.065827025,0.061977628
XLM,10/28/2019,0.065438348,0.064937959,0.069227859,0.064502425
XLM,10/29/2019,0.066700911,0.064613713,0.06991134,0.064555518
XLM,10/30/2019,0.063700787,0.066716391,0.067140159,0.062718804
XLM,10/31/2019,0.063955557,0.063701859,0.06455823,0.062092238
XLM,11/1/2019,0.068370892,0.063975565,0.072342782,0.063923049
XLM,11/2/2019,0.070325151,0.069074932,0.071348093,0.06907459
XLM,11/3/2019,0.068677451,0.070325752,0.072011593,0.067981757
XLM,11/4/2019,0.069918557,0.068673902,0.070718543,0.067521015
XLM,11/5/2019,0.082875511,0.079392188,0.088782887,0.07840326
XLM,11/6/2019,0.077254755,0.082866089,0.083899619,0.07651613
XLM,11/7/2019,0.074773934,0.077250703,0.077509116,0.072580472
XLM,11/8/2019,0.071312164,0.074171936,0.076819843,0.06833837
XLM,11/9/2019,0.072738518,0.071314775,0.073191751,0.070601411
XLM,11/10/2019,0.079579467,0.072736323,0.081358878,0.072730417
XLM,11/11/2019,0.078830501,0.079547248,0.080896134,0.075981561
XLM,11/12/2019,0.076889315,0.078830534,0.083966185,0.074050853
XLM,11/13/2019,0.075178523,0.076886286,0.077447584,0.0750497
XLM,11/14/2019,0.073809159,0.075864904,0.076116617,0.072239049
XLM,11/15/2019,0.072314972,0.07380945,0.074741634,0.07039823
XLM,11/16/2019,0.071086624,0.072314248,0.072399964,0.071001889
XLM,11/17/2019,0.071540819,0.071086628,0.072654146,0.07100674
XLM,11/18/2019,0.066918509,0.071575753,0.071577159,0.064397475
XLM,11/19/2019,0.065584451,0.066918359,0.067333592,0.063348555
XLM,11/20/2019,0.063839266,0.065550472,0.066109593,0.063676769
XLM,11/21/2019,0.060610121,0.063838303,0.063956802,0.057066525
XLM,11/22/2019,0.059249516,0.060652308,0.061231927,0.053132881
XLM,11/23/2019,0.060900219,0.059255025,0.062184555,0.057930073
XLM,11/24/2019,0.05744888,0.060905325,0.062045175,0.055827835
XLM,11/25/2019,0.05782541,0.055541594,0.059634231,0.053264712
XLM,11/26/2019,0.057387748,0.057823535,0.058159787,0.056477886
XLM,11/27/2019,0.058182789,0.057390737,0.059509529,0.055111989
XLM,11/28/2019,0.057553891,0.058181243,0.05908305,0.057522558
XLM,11/29/2019,0.059038275,0.057563577,0.059994909,0.057445753
XLM,11/30/2019,0.057327436,0.059081953,0.059299757,0.056694775
XLM,12/1/2019,0.057358162,0.057327831,0.057620456,0.055168727
XLM,12/2/2019,0.055996014,0.057357859,0.057602151,0.055434494
XLM,12/3/2019,0.056020054,0.05580255,0.056553942,0.055116291
XLM,12/4/2019,0.054638417,0.056020499,0.057420876,0.053699398
XLM,12/5/2019,0.055356372,0.054642129,0.055669341,0.054224073
XLM,12/6/2019,0.05528366,0.055404491,0.055981446,0.054657125
XLM,12/7/2019,0.055602999,0.055284134,0.055980067,0.055132095
XLM,12/8/2019,0.055932767,0.055603086,0.056002439,0.054884569
XLM,12/9/2019,0.054428946,0.055932682,0.056206468,0.054071187
XLM,12/10/2019,0.053055439,0.054425949,0.054594163,0.052251576
XLM,12/11/2019,0.052785158,0.053056592,0.053631561,0.052597849
XLM,12/12/2019,0.051884002,0.052758921,0.053178966,0.051412043
XLM,12/13/2019,0.052595961,0.051938803,0.053001144,0.051883717
XLM,12/14/2019,0.050823329,0.052577729,0.05281958,0.050142821
XLM,12/15/2019,0.051025437,0.050823311,0.051402049,0.050324204
XLM,12/16/2019,0.047406732,0.051024351,0.05108495,0.046751053
XLM,12/17/2019,0.043301317,0.047409604,0.047415182,0.0421502
XLM,12/18/2019,0.047794262,0.043317408,0.047828764,0.042132617
XLM,12/19/2019,0.045049102,0.046622436,0.047062111,0.044527041
XLM,12/20/2019,0.046001514,0.045048384,0.046265803,0.044658711
XLM,12/21/2019,0.0460782,0.046063063,0.046596533,0.045721734
XLM,12/22/2019,0.046472344,0.046078112,0.046891956,0.045379402
XLM,12/23/2019,0.04423853,0.04647226,0.046792078,0.044002999
XLM,12/24/2019,0.045063378,0.044224461,0.045297255,0.044012346
XLM,12/25/2019,0.044462269,0.045062108,0.045129862,0.043618509
XLM,12/26/2019,0.044544357,0.044461251,0.045600128,0.043895584
XLM,12/27/2019,0.045719914,0.044544422,0.045975971,0.043963992
XLM,12/28/2019,0.045874283,0.045720071,0.046415147,0.045569786
XLM,12/29/2019,0.046160075,0.045874318,0.046634254,0.045664717
XLM,12/30/2019,0.045642895,0.046175367,0.046612945,0.045221677
XLM,12/31/2019,0.044814633,0.04564467,0.045648266,0.044559911
XLM,1/1/2020,0.045066712,0.044814638,0.045458163,0.044684422
XLM,1/2/2020,0.04358425,0.045064355,0.045278345,0.043544548
XLM,1/3/2020,0.045272159,0.04358425,0.045565049,0.043127035
XLM,1/4/2020,0.045531117,0.045270681,0.045753509,0.04507416
XLM,1/5/2020,0.045321837,0.045530842,0.046201086,0.045184131
XLM,1/6/2020,0.049489544,0.04540979,0.050121163,0.045325691
XLM,1/7/2020,0.048628059,0.049505348,0.051070986,0.047491575
XLM,1/8/2020,0.047276687,0.048631569,0.049344194,0.046772375
XLM,1/9/2020,0.047155633,0.047643724,0.048166926,0.046943841
XLM,1/10/2020,0.047551684,0.047153118,0.048160731,0.045540275
XLM,1/11/2020,0.048731811,0.048042695,0.049522104,0.047346997
XLM,1/12/2020,0.048710157,0.048731628,0.049246825,0.048016978
XLM,1/13/2020,0.048257073,0.048711672,0.049030265,0.047570935
XLM,1/14/2020,0.052908276,0.048155561,0.055276675,0.048120101
XLM,1/15/2020,0.055200207,0.05290703,0.056581281,0.051517545
XLM,1/16/2020,0.053628688,0.054776545,0.05504054,0.052026609
XLM,1/17/2020,0.061472383,0.053628575,0.064476495,0.053025202
XLM,1/18/2020,0.062005765,0.061477176,0.066120059,0.057507963
XLM,1/19/2020,0.059775112,0.062005737,0.06621864,0.058352731
XLM,1/20/2020,0.063350118,0.059776116,0.065035785,0.059173787
XLM,1/21/2020,0.062738132,0.063349608,0.064643562,0.061518668
XLM,1/22/2020,0.06136494,0.062730432,0.063801452,0.061341142
XLM,1/23/2020,0.057921606,0.06136541,0.061391558,0.056708009
XLM,1/24/2020,0.057423269,0.058135722,0.058246567,0.054803295
XLM,1/25/2020,0.056336995,0.057423118,0.057533229,0.055531526
XLM,1/26/2020,0.057763148,0.056338783,0.058428822,0.055702718
XLM,1/27/2020,0.059531972,0.057763148,0.060763835,0.057527938
XLM,1/28/2020,0.060366691,0.059548283,0.062106395,0.058974238
XLM,1/29/2020,0.060938528,0.060366799,0.062881406,0.060168451
XLM,1/30/2020,0.062786431,0.060742593,0.062802624,0.059650499
XLM,1/31/2020,0.060894478,0.062817,0.063020397,0.059737625
XLM,2/1/2020,0.062002583,0.060899713,0.062445306,0.060369884
XLM,2/2/2020,0.064518522,0.062174568,0.066022371,0.060912052
XLM,2/3/2020,0.063916712,0.064518595,0.06587154,0.062517261
XLM,2/4/2020,0.065640386,0.06422575,0.06734349,0.061598963
XLM,2/5/2020,0.068667567,0.065646083,0.069611069,0.065344587
XLM,2/6/2020,0.070372651,0.06899184,0.071737509,0.067472289
XLM,2/7/2020,0.071763282,0.070373593,0.073530415,0.070224368
XLM,2/8/2020,0.071147164,0.071763016,0.072116171,0.067528912
XLM,2/9/2020,0.072992433,0.070944915,0.073944289,0.070843335
XLM,2/10/2020,0.070433023,0.072988944,0.073771505,0.06860552
XLM,2/11/2020,0.074451855,0.070531432,0.074949819,0.068752698
XLM,2/12/2020,0.081284962,0.074452489,0.082689782,0.074129178
XLM,2/13/2020,0.082762309,0.081288638,0.087964504,0.079174006
XLM,2/14/2020,0.086388055,0.083324267,0.08735241,0.080020749
XLM,2/15/2020,0.079426986,0.086387737,0.089008823,0.076037925
XLM,2/16/2020,0.07373399,0.079423498,0.081423539,0.066817741
XLM,2/17/2020,0.071318303,0.074488218,0.07518846,0.067112526
XLM,2/18/2020,0.076145465,0.071318513,0.07690516,0.070273491
XLM,2/19/2020,0.072304737,0.076155101,0.079645088,0.068674519
XLM,2/20/2020,0.070595603,0.07012708,0.071607933,0.067359103
XLM,2/21/2020,0.070344883,0.070593674,0.072955138,0.069723935
XLM,2/22/2020,0.070232593,0.071106463,0.071657772,0.06935594
XLM,2/23/2020,0.072875877,0.070231375,0.073441844,0.069991958
XLM,2/24/2020,0.068738784,0.072876161,0.07367216,0.067257576
XLM,2/25/2020,0.064956025,0.068738104,0.069289902,0.063424597
XLM,2/26/2020,0.058899193,0.064953372,0.064963839,0.055443643
XLM,2/27/2020,0.060539933,0.058906105,0.062948196,0.05595402
XLM,2/28/2020,0.058995521,0.060364583,0.061500719,0.056477808
XLM,2/29/2020,0.057626128,0.058998469,0.0599553,0.05720515
XLM,3/1/2020,0.056193278,0.057626456,0.058640735,0.054866267
XLM,3/2/2020,0.059531267,0.056191935,0.060276475,0.055587484
XLM,3/3/2020,0.058286109,0.059734039,0.060362025,0.057651442
XLM,3/4/2020,0.058451166,0.058286439,0.05913227,0.05764699
XLM,3/5/2020,0.059815678,0.05845244,0.061013717,0.058434612
XLM,3/6/2020,0.060613832,0.059746287,0.061333939,0.059293936
XLM,3/7/2020,0.058665705,0.060612714,0.061675269,0.057998446
XLM,3/8/2020,0.050749101,0.058667522,0.058727309,0.049784002
XLM,3/9/2020,0.051492958,0.050740138,0.052168461,0.047452678
XLM,3/10/2020,0.052448462,0.05241383,0.053307283,0.050664553
XLM,3/11/2020,0.050285703,0.052461138,0.052613171,0.047312253
XLM,3/12/2020,0.038155497,0.05029845,0.050686299,0.033756461
XLM,3/13/2020,0.04048402,0.03815314,0.042384684,0.026686416
XLM,3/14/2020,0.037416397,0.040472304,0.041285362,0.037041396
XLM,3/15/2020,0.03775256,0.037416661,0.041253587,0.036259186
XLM,3/16/2020,0.034488508,0.037751966,0.038386407,0.031602363
XLM,3/17/2020,0.037910698,0.034488031,0.038487757,0.034476137
XLM,3/18/2020,0.03659946,0.037908171,0.038126734,0.034580426
XLM,3/19/2020,0.042298248,0.036598784,0.042956772,0.036496112
XLM,3/20/2020,0.039647085,0.042291456,0.044708828,0.035645281
XLM,3/21/2020,0.039518768,0.039657055,0.041114922,0.038079255
XLM,3/22/2020,0.037050998,0.039518464,0.040704707,0.036552802
XLM,3/23/2020,0.03927497,0.03679543,0.040204722,0.036189496
XLM,3/24/2020,0.040528875,0.039272649,0.040839044,0.039182758
XLM,3/25/2020,0.040588793,0.040529683,0.041133844,0.039110679
XLM,3/26/2020,0.041918601,0.040625058,0.042409849,0.039955124
XLM,3/27/2020,0.042548872,0.041917492,0.043566624,0.041321371
XLM,3/28/2020,0.039973408,0.042556895,0.042575526,0.038879527
XLM,3/29/2020,0.038068666,0.039973965,0.04022678,0.037944521
XLM,3/30/2020,0.04039081,0.037757485,0.041170424,0.037655223
XLM,3/31/2020,0.040955637,0.040383301,0.041129588,0.040060503
XLM,4/1/2020,0.040504357,0.040959748,0.041060301,0.039050458
XLM,4/2/2020,0.041528106,0.040504978,0.043233176,0.040479111
XLM,4/3/2020,0.041513777,0.041242103,0.042262388,0.040618265
XLM,4/4/2020,0.041823259,0.041501213,0.042504105,0.040921608
XLM,4/5/2020,0.043352223,0.041939844,0.043355445,0.041514493
XLM,4/6/2020,0.049484967,0.0433574,0.049950606,0.043114346
XLM,4/7/2020,0.048569914,0.049479113,0.051586533,0.047398457
XLM,4/8/2020,0.051032109,0.048570382,0.051183866,0.04815378
XLM,4/9/2020,0.0521137,0.051027559,0.052531674,0.048715689
XLM,4/10/2020,0.047663745,0.052113518,0.052371549,0.04552201
XLM,4/11/2020,0.04970004,0.047767746,0.050056602,0.047566513
XLM,4/12/2020,0.049687014,0.049688651,0.051583455,0.048484401
XLM,4/13/2020,0.04852123,0.049715773,0.049947021,0.04603493
XLM,4/14/2020,0.048252969,0.04852125,0.049098538,0.047621244
XLM,4/15/2020,0.047135536,0.048251964,0.04875792,0.046755379
XLM,4/16/2020,0.049631232,0.046133802,0.049805918,0.04479795
XLM,4/17/2020,0.048944217,0.049633154,0.049851989,0.048257836
XLM,4/18/2020,0.050719362,0.048938918,0.051125678,0.048621844
XLM,4/19/2020,0.049595052,0.050719341,0.051019909,0.048352451
XLM,4/20/2020,0.05057202,0.049610881,0.053321066,0.048639521
XLM,4/21/2020,0.051842034,0.050571999,0.051897965,0.049332332
XLM,4/22/2020,0.054582396,0.051842082,0.055058077,0.050778546
XLM,4/23/2020,0.063322682,0.054582453,0.066427908,0.054556387
XLM,4/24/2020,0.060937149,0.062116298,0.065580747,0.060439418
XLM,4/25/2020,0.061758562,0.060941261,0.063311963,0.060749956
XLM,4/26/2020,0.061914894,0.061758385,0.062982282,0.060965294
XLM,4/27/2020,0.068388966,0.061915175,0.068953579,0.061331787
XLM,4/28/2020,0.068487388,0.067333062,0.071545053,0.066467588
XLM,4/29/2020,0.072082018,0.068455938,0.073180935,0.068252446
XLM,4/30/2020,0.069438094,0.072062878,0.074568642,0.065644194
XLM,5/1/2020,0.072198619,0.069437875,0.073601524,0.066993114
XLM,5/2/2020,0.075517011,0.072209757,0.07650311,0.071602045
XLM,5/3/2020,0.07285493,0.075776241,0.07728403,0.071754829
XLM,5/4/2020,0.073453948,0.072847727,0.074092336,0.06784417
XLM,5/5/2020,0.072199956,0.07345472,0.074499568,0.070766375
XLM,5/6/2020,0.071599356,0.072208324,0.073298779,0.071003667
XLM,5/7/2020,0.072431285,0.071597579,0.073597607,0.068811905
XLM,5/8/2020,0.073173412,0.072430022,0.074648353,0.07052381
XLM,5/9/2020,0.071854559,0.073162401,0.073834191,0.071535612
XLM,5/10/2020,0.063968416,0.071851368,0.072286963,0.059367564
XLM,5/11/2020,0.061986611,0.064149604,0.065154947,0.060382762
XLM,5/12/2020,0.069681814,0.061984087,0.070314533,0.061565252
XLM,5/13/2020,0.069961773,0.070241596,0.070914592,0.068103668
XLM,5/14/2020,0.069387228,0.069961366,0.070779523,0.068036132
XLM,5/15/2020,0.067852387,0.069299653,0.069848957,0.066804976
XLM,5/16/2020,0.068045478,0.067852636,0.068506438,0.066600381
XLM,5/17/2020,0.06978183,0.068045699,0.07159866,0.067833223
XLM,5/18/2020,0.070036579,0.068740515,0.071264003,0.068608549
XLM,5/19/2020,0.069791534,0.070029996,0.070363448,0.068486737
XLM,5/20/2020,0.071041408,0.069791013,0.072085699,0.06758253
XLM,5/21/2020,0.067180571,0.07101794,0.071742051,0.064105577
XLM,5/22/2020,0.068448656,0.06718021,0.06937708,0.065438046
XLM,5/23/2020,0.067462574,0.068448656,0.069235082,0.066679726
XLM,5/24/2020,0.066484335,0.067457169,0.06824786,0.065084148
XLM,5/25/2020,0.065715901,0.066484267,0.066573455,0.063413145
XLM,5/26/2020,0.064743583,0.065715791,0.066397381,0.063624007
XLM,5/27/2020,0.065889644,0.064743583,0.067659072,0.064538198
XLM,5/28/2020,0.069358875,0.065889096,0.069411185,0.063215938
XLM,5/29/2020,0.067470634,0.069365904,0.069920483,0.066944181
XLM,5/30/2020,0.07259519,0.067755588,0.073013582,0.067097534
XLM,5/31/2020,0.07030121,0.072601808,0.076433251,0.068938029
XLM,6/1/2020,0.076137824,0.07029974,0.076439067,0.069935818
XLM,6/2/2020,0.079454599,0.076120302,0.084385665,0.073377513
XLM,6/3/2020,0.082729265,0.079454839,0.083231658,0.076832255
XLM,6/4/2020,0.082443407,0.082751503,0.086292157,0.079151999
XLM,6/5/2020,0.079718813,0.082445166,0.08297453,0.078826938
XLM,6/6/2020,0.080275736,0.07971743,0.081160883,0.078264559
XLM,6/7/2020,0.078539189,0.080275735,0.080685585,0.075522989
XLM,6/8/2020,0.079872792,0.078539204,0.080359298,0.078088146
XLM,6/9/2020,0.078592044,0.079872816,0.080335754,0.077327057
XLM,6/10/2020,0.078843259,0.07859084,0.079179879,0.077785294
XLM,6/11/2020,0.070763123,0.078843247,0.0792871,0.068804286
XLM,6/12/2020,0.072695553,0.070765172,0.074822064,0.070663932
XLM,6/13/2020,0.073983147,0.072695869,0.074300675,0.071614004
XLM,6/14/2020,0.071045573,0.073983147,0.074136296,0.070305382
XLM,6/15/2020,0.071017182,0.071064178,0.071736965,0.065572632
XLM,6/16/2020,0.070959834,0.071017992,0.072068502,0.069854204
XLM,6/17/2020,0.071840288,0.0709598,0.074102503,0.069565733
XLM,6/18/2020,0.07060298,0.071839825,0.072067796,0.069301428
XLM,6/19/2020,0.06934632,0.070603113,0.070867369,0.068439309
XLM,6/20/2020,0.069779194,0.06934353,0.070208266,0.068220783
XLM,6/21/2020,0.06845863,0.069779172,0.070139765,0.068424472
XLM,6/22/2020,0.071937702,0.068457057,0.072049825,0.068306245
XLM,6/23/2020,0.070947421,0.071941419,0.072309408,0.070044939
XLM,6/24/2020,0.069093178,0.070947421,0.072675737,0.067875703
XLM,6/25/2020,0.067556181,0.069092856,0.069116744,0.065480784
XLM,6/26/2020,0.066979025,0.067562514,0.068482283,0.065893797
XLM,6/27/2020,0.062741388,0.066978762,0.06706434,0.05882948
XLM,6/28/2020,0.063615905,0.062741061,0.065020506,0.061651964
XLM,6/29/2020,0.065130058,0.063616308,0.065359773,0.062917728
XLM,6/30/2020,0.066884571,0.065130048,0.067335273,0.064001044
XLM,7/1/2020,0.067938847,0.06694793,0.069448509,0.066086077
XLM,7/2/2020,0.067527144,0.06843916,0.070973942,0.066221656
XLM,7/3/2020,0.067868391,0.067700049,0.068720782,0.066535867
XLM,7/4/2020,0.067472908,0.067062488,0.068568162,0.066495389
XLM,7/5/2020,0.066826779,0.067997038,0.068089371,0.064947723
XLM,7/6/2020,0.071370794,0.067231571,0.07166358,0.066578296
XLM,7/7/2020,0.073822898,0.071740664,0.074079543,0.07024564
XLM,7/8/2020,0.082073913,0.073514312,0.082073913,0.072523476
XLM,7/9/2020,0.091816876,0.08549554,0.098288747,0.08345169
XLM,7/10/2020,0.088215416,0.090513714,0.091086856,0.083055656
XLM,7/11/2020,0.093973719,0.089038896,0.099902696,0.088607522
XLM,7/12/2020,0.093168722,0.094203928,0.097787155,0.090241693
XLM,7/13/2020,0.089923531,0.095417018,0.098193226,0.086941574
XLM,7/14/2020,0.091143351,0.09008227,0.092693377,0.085532501
XLM,7/15/2020,0.094432899,0.092144078,0.096402921,0.087484871
XLM,7/16/2020,0.096731368,0.094260347,0.098169226,0.08817142
XLM,7/17/2020,0.104132986,0.1020802,0.10742063,0.09862626
XLM,7/18/2020,0.101029492,0.104004486,0.10447402,0.099191546
XLM,7/19/2020,0.099690968,0.100938606,0.102364854,0.097507801
XLM,7/20/2020,0.094159404,0.100141705,0.101841185,0.093604644
XLM,7/21/2020,0.095776067,0.094377548,0.098504257,0.093934621
XLM,7/22/2020,0.096526839,0.096651274,0.098121551,0.094239172
XLM,7/23/2020,0.098362649,0.097507955,0.101608287,0.097089396
XLM,7/24/2020,0.095911249,0.098291738,0.098367018,0.09530856
XLM,7/25/2020,0.100628189,0.095908886,0.101546206,0.095302771
XLM,7/26/2020,0.098992514,0.100979871,0.105963616,0.097545894
XLM,7/27/2020,0.094845877,0.099072905,0.100028655,0.088565113
XLM,7/28/2020,0.096591775,0.094753982,0.098555226,0.093476047
XLM,7/29/2020,0.095776613,0.097290252,0.099759482,0.095022887
XLM,7/30/2020,0.096627464,0.095136631,0.09780166,0.094441694
XLM,7/31/2020,0.096792097,0.096435844,0.097233716,0.095055034
XLM,8/1/2020,0.107033024,0.097026023,0.10896477,0.096890256
XLM,8/2/2020,0.104494994,0.107748183,0.116015527,0.090930806
XLM,8/3/2020,0.105942583,0.102600567,0.109245171,0.101293111
XLM,8/4/2020,0.110690754,0.105260257,0.111784046,0.105212013
XLM,8/5/2020,0.107234813,0.110168833,0.111520494,0.106369217
XLM,8/6/2020,0.106107914,0.107635058,0.108327912,0.105052712
XLM,8/7/2020,0.103128592,0.106388552,0.107988259,0.099630934
XLM,8/8/2020,0.103370122,0.103181583,0.104223882,0.101494332
XLM,8/9/2020,0.105104838,0.103273641,0.107275279,0.102544381
XLM,8/10/2020,0.105267836,0.105181963,0.106914213,0.10296556
XLM,8/11/2020,0.099638909,0.106355918,0.108318729,0.096295665
XLM,8/12/2020,0.100701129,0.100241029,0.102460802,0.095511177
XLM,8/13/2020,0.102355642,0.101510176,0.102597898,0.096619401
XLM,8/14/2020,0.106183377,0.101224385,0.107233242,0.100217352
XLM,8/15/2020,0.108016635,0.104955601,0.10933794,0.103240578
XLM,8/16/2020,0.113178408,0.107151755,0.114315175,0.103886772
XLM,8/17/2020,0.115269408,0.115204278,0.119611122,0.110083316
XLM,8/18/2020,0.109574897,0.113971776,0.116817585,0.106727521
XLM,8/19/2020,0.102038545,0.108232301,0.109462672,0.098652916
XLM,8/20/2020,0.105375917,0.102256718,0.106439618,0.100506624
XLM,8/21/2020,0.101265948,0.107344581,0.109373445,0.099194218
XLM,8/22/2020,0.102187002,0.099617034,0.102631502,0.097147042
XLM,8/23/2020,0.101478859,0.102315071,0.1026054,0.098534634
XLM,8/24/2020,0.10361046,0.103005494,0.106479928,0.101045547
XLM,8/25/2020,0.0976573,0.103050581,0.103178139,0.095218363
XLM,8/26/2020,0.098041385,0.097318819,0.100421584,0.096343977
XLM,8/27/2020,0.092807773,0.098077513,0.098834344,0.090580151
XLM,8/28/2020,0.095140247,0.093854542,0.09677282,0.09269354
XLM,8/29/2020,0.096356162,0.095779362,0.097548606,0.094574087
XLM,8/30/2020,0.097784125,0.096310884,0.098427291,0.096265064
XLM,8/31/2020,0.097693017,0.098188568,0.098964553,0.095248906
XLM,9/1/2020,0.099109447,0.09683448,0.101104584,0.095523277
XLM,9/2/2020,0.092956158,0.098822537,0.099723623,0.088944439
XLM,9/3/2020,0.084150019,0.092447226,0.093047419,0.082550131
XLM,9/4/2020,0.08192736,0.078113325,0.082981783,0.075330504
XLM,9/5/2020,0.073915572,0.080906803,0.082875893,0.0730155
XLM,9/6/2020,0.07744255,0.075465351,0.078971763,0.072210556
XLM,9/7/2020,0.078396928,0.077493147,0.079181853,0.073960321
XLM,9/8/2020,0.076108976,0.078663381,0.079537515,0.075178452
XLM,9/9/2020,0.078375998,0.077498078,0.079767626,0.075626958
XLM,9/10/2020,0.080731744,0.078360465,0.083149719,0.07827992
XLM,9/11/2020,0.08378904,0.081179345,0.084210984,0.079200798
XLM,9/12/2020,0.083643211,0.08380022,0.084747998,0.0824095
XLM,9/13/2020,0.079889505,0.08387566,0.084647496,0.079235819
XLM,9/14/2020,0.080502527,0.080060844,0.082053956,0.079116187
XLM,9/15/2020,0.078628752,0.080274637,0.081557184,0.078135687
XLM,9/16/2020,0.080382212,0.077830379,0.081409324,0.075177371
XLM,9/17/2020,0.080644176,0.080066741,0.082388434,0.07818313
XLM,9/18/2020,0.078194114,0.080459536,0.080732881,0.077274918
XLM,9/19/2020,0.0783431,0.078282732,0.079414619,0.077236206
XLM,9/20/2020,0.076040106,0.078558234,0.078558234,0.075295036
XLM,9/21/2020,0.071156857,0.076945967,0.077393291,0.069063975
XLM,9/22/2020,0.07170576,0.070003964,0.072309003,0.069544566
XLM,9/23/2020,0.067511343,0.071672799,0.072298991,0.067409238
XLM,9/24/2020,0.069762434,0.06736161,0.070781863,0.066752452
XLM,9/25/2020,0.07547403,0.070422531,0.075634998,0.069215374
XLM,9/26/2020,0.073536424,0.074679715,0.07647205,0.072617724
XLM,9/27/2020,0.073308279,0.073874025,0.074452466,0.071246242
XLM,9/28/2020,0.075087964,0.073369741,0.076062404,0.073168589
XLM,9/29/2020,0.073009067,0.073174647,0.074986274,0.072065529
XLM,9/30/2020,0.074324062,0.074099839,0.074578671,0.072110355
XLM,10/1/2020,0.073372004,0.074848935,0.076387401,0.071633864
XLM,10/2/2020,0.070901837,0.073155367,0.073930842,0.068891891
XLM,10/3/2020,0.071442924,0.071010877,0.072154385,0.070672577
XLM,10/4/2020,0.072952228,0.071109865,0.073382489,0.070399248
XLM,10/5/2020,0.073114756,0.072937009,0.074076096,0.072368894
XLM,10/6/2020,0.071913117,0.073301954,0.075056792,0.071611168
XLM,10/7/2020,0.071989206,0.072348833,0.073249756,0.070624812
XLM,10/8/2020,0.073176137,0.072312699,0.073462254,0.070200495
XLM,10/9/2020,0.075275815,0.073146415,0.075854321,0.072475349
XLM,10/10/2020,0.078231416,0.07507598,0.0783438,0.075062457
XLM,10/11/2020,0.07725324,0.077310012,0.078778428,0.076801771
XLM,10/12/2020,0.078317279,0.077163306,0.079071909,0.076030296
XLM,10/13/2020,0.076324614,0.077603867,0.077603867,0.075610976
XLM,10/14/2020,0.074154546,0.076416637,0.076847034,0.073892558
XLM,10/15/2020,0.073607409,0.074125228,0.074184566,0.071902818
XLM,10/16/2020,0.077843917,0.074115935,0.078260016,0.072336231
XLM,10/17/2020,0.08078789,0.079160284,0.083273509,0.077642241
XLM,10/18/2020,0.079444774,0.081616757,0.082197728,0.079225003
XLM,10/19/2020,0.085346487,0.079470353,0.087370624,0.079443651
XLM,10/20/2020,0.081077696,0.085162925,0.086830676,0.080541755
XLM,10/21/2020,0.085138042,0.080865463,0.086436302,0.080460288
XLM,10/22/2020,0.086101058,0.08369496,0.087893635,0.083678873
XLM,10/23/2020,0.083794009,0.085575199,0.086434725,0.082764282
XLM,10/24/2020,0.085407512,0.0837265,0.086037737,0.083411739
XLM,10/25/2020,0.082504803,0.085612157,0.085734055,0.082245335
XLM,10/26/2020,0.081160114,0.083128882,0.084477919,0.080021899
XLM,10/27/2020,0.081727883,0.081189135,0.083232802,0.081079586
XLM,10/28/2020,0.078270591,0.081882266,0.082202026,0.077518533
XLM,10/29/2020,0.076955157,0.078391824,0.078969106,0.075539403
XLM,10/30/2020,0.077135151,0.07754835,0.078595634,0.074409735
XLM,10/31/2020,0.078354139,0.076835419,0.079824784,0.076634768
XLM,11/1/2020,0.078314004,0.077824688,0.078569317,0.07654629
XLM,11/2/2020,0.075919146,0.078673467,0.079510226,0.075758323
XLM,11/3/2020,0.075154621,0.075636071,0.076274898,0.073192271
XLM,11/4/2020,0.074883742,0.075391652,0.075735821,0.072749591
XLM,11/5/2020,0.08124104,0.074661682,0.082498999,0.073462465
XLM,11/6/2020,0.083654147,0.080438524,0.08524931,0.080298019
XLM,11/7/2020,0.080163218,0.084021719,0.086245483,0.078062418
XLM,11/8/2020,0.081586741,0.07955602,0.082883964,0.078684414
XLM,11/9/2020,0.079740623,0.081526078,0.082072315,0.078154415
XLM,11/10/2020,0.080584134,0.079723713,0.082373646,0.079210475
XLM,11/11/2020,0.081232185,0.079759392,0.082194919,0.07960198
XLM,11/12/2020,0.080874639,0.080487272,0.081053452,0.079194005
XLM,11/13/2020,0.08242802,0.080695857,0.082515779,0.079968411
XLM,11/14/2020,0.081041061,0.0824844,0.084402306,0.080629938
XLM,11/15/2020,0.07989505,0.081046986,0.082236648,0.078900901
XLM,11/16/2020,0.082057575,0.080130616,0.082638543,0.079421945
